"","update","seed","FIX","K","ED","MUT","TRD","VEL","edit_distance_mean","edit_distance_max","edit_distance_min","average_unique_genomes","alpha","beta","K_str","K_factor","FIX_str","ED_str","MUT_str","MUT_factor"
"12219",2000,540,0,3,0,0.1,0,0.1,51.005,75,26,100,0.0387845351240533,-0.0156440612521577,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12220",2000,540,0,5,0,0.001,0,0.1,5.215,12,0,25,0.313335179584981,-0.123725805287766,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12221",2000,540,0,5,0,0.01,0,0.1,55.74,74,12,92,0.140787075091447,-0.0541451306665415,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12222",2000,540,0,5,0,0.1,0,0.1,45.185,79,21,100,0.0771886552927411,-0.0311101130590511,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12223",2000,540,0,10,0,0.001,0,0.1,4.845,10,0,21,0.275112626662848,-0.103090783638636,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12224",2000,540,0,10,0,0.01,0,0.1,72.545,88,40,94,0.0683894165359863,-0.025354986043408,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12225",2000,540,0,10,0,0.1,0,0.1,83.905,90,77,100,0.000902195826833558,-0.000377864258028002,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12226",2000,540,1,3,0,0.001,0,0.1,1.18,6,0,17,0.0238855808895901,-0.00382656482938136,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12227",2000,540,1,3,0,0.01,0,0.1,17.71,78,2,93,0.0237389962695473,-0.00394484588888756,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12228",2000,540,1,3,0,0.1,0,0.1,8.87,92,0,82,0.0298870930242702,-0.00839124808605546,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12229",2000,541,0,3,0,0.001,0,0.1,2.185,8,0,23,0.28743900850308,-0.114474617067254,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12230",2000,541,0,3,0,0.01,0,0.1,50.825,75,4,100,0.0777298964592332,-0.0286238399385953,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12231",2000,541,0,3,0,0.1,0,0.1,34.59,91,17,100,0.0506465066858479,-0.0181315180754468,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12232",2000,541,0,5,0,0.001,0,0.1,3.12,8,0,19,0.295628883770445,-0.115396672720385,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12233",2000,541,0,5,0,0.01,0,0.1,60.4,85,13,95,0.0964207438657097,-0.0373980359007532,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12234",2000,541,0,5,0,0.1,0,0.1,80.005,90,68,100,0.0128415999871514,-0.004912779898665,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12235",2000,541,0,10,0,0.001,0,0.1,3.88,10,0,16,0.288768284848721,-0.11021762982087,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12236",2000,541,0,10,0,0.01,0,0.1,61.98,84,27,95,0.161946231702617,-0.0587246356911492,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12237",2000,541,0,10,0,0.1,0,0.1,70.865,93,34,100,0.0856165328073079,-0.0324118743066995,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12238",2000,541,1,3,0,0.001,0,0.1,1.25,6,0,18,0.0238271759846818,-0.00380665494428849,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12239",2000,541,1,3,0,0.01,0,0.1,18.625,53,2,97,0.0240950535119025,-0.00407233163462079,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12240",2000,541,1,3,0,0.1,0,0.1,76.505,84,66,100,-0.0018716960362493,0.00177575097251181,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12241",2000,542,0,3,0,0.001,0,0.1,1.98,10,0,22,0.315153429897237,-0.1252848859062,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12242",2000,542,0,3,0,0.01,0,0.1,52.215,78,4,95,0.0986437486179337,-0.0376969107722756,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12243",2000,542,0,3,0,0.1,0,0.1,76.775,91,53,100,0.0437790695577184,-0.0157507578476222,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12244",2000,542,0,5,0,0.001,0,0.1,1.545,5,0,15,0.308691599209713,-0.120980919024138,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12245",2000,542,0,5,0,0.01,0,0.1,54.465,78,15,95,0.0981859928962445,-0.0384979941196437,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12246",2000,542,0,5,0,0.1,0,0.1,65.38,88,34,100,0.0213770172850536,-0.0089100601781555,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12247",2000,542,0,10,0,0.001,0,0.1,5.47,12,0,22,0.301813694965504,-0.114838906951511,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12248",2000,542,0,10,0,0.01,0,0.1,66.08,87,35,94,0.125865492872138,-0.0467991119217369,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12249",2000,542,0,10,0,0.1,0,0.1,81.175,93,59,100,0.00696806776472763,-0.00232027338238708,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12250",2000,542,1,3,0,0.001,0,0.1,1.345,6,0,19,0.0236228889908051,-0.00374039864430873,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12251",2000,542,1,3,0,0.01,0,0.1,26.355,70,0,98,0.00243611289315156,0.00312861804410849,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12252",2000,542,1,3,0,0.1,0,0.1,20.67,91,2,100,0.0247890650102774,-0.00657480788650146,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12253",2000,543,0,3,0,0.001,0,0.1,2.05,8,0,16,0.293713101781164,-0.115518200612648,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12254",2000,543,0,3,0,0.01,0,0.1,52.075,83,2,97,0.110366452865042,-0.0431981394045187,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12255",2000,543,0,3,0,0.1,0,0.1,15.12,84,0,92,0.0855475912603668,-0.0314676863154329,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12256",2000,543,0,5,0,0.001,0,0.1,2.395,8,0,20,0.256593732992446,-0.100273226756885,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12257",2000,543,0,5,0,0.01,0,0.1,55.535,80,8,95,0.0945021591485268,-0.0347727608798729,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12258",2000,543,0,5,0,0.1,0,0.1,77.515,92,58,100,-0.00811858732664447,0.00234388771894496,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12259",2000,543,0,10,0,0.001,0,0.1,5.68,12,0,20,0.285872415179218,-0.109119933584016,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12260",2000,543,0,10,0,0.01,0,0.1,67.875,86,41,98,0.108779426626816,-0.0400520818114184,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12261",2000,543,0,10,0,0.1,0,0.1,85.025,92,76,100,0.0343807172772585,-0.0133721461154793,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12262",2000,543,1,3,0,0.001,0,0.1,1.125,6,0,17,0.0236695513372256,-0.00375189435202998,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12263",2000,543,1,3,0,0.01,0,0.1,20.395,81,3,97,0.0233531826009929,-0.00383941022998118,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12264",2000,543,1,3,0,0.1,0,0.1,12.865,96,0,90,0.0187414644328193,-0.00470385963498863,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12265",2000,544,0,3,0,0.001,0,0.1,1.965,7,0,18,0.359322143772008,-0.143878051468809,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12266",2000,544,0,3,0,0.01,0,0.1,56.485,80,4,97,0.0855838679291781,-0.0335990766183646,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12267",2000,544,0,3,0,0.1,0,0.1,48.175,74,22,100,0.0623700216387537,-0.0253023591638378,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12268",2000,544,0,5,0,0.001,0,0.1,3.87,9,0,20,0.3123658301405,-0.120748839478174,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12269",2000,544,0,5,0,0.01,0,0.1,57.175,83,10,94,0.0631496059581021,-0.0259328971827274,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12270",2000,544,0,5,0,0.1,0,0.1,76.515,89,51,100,0.0245931638481257,-0.00941683742124082,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12271",2000,544,0,10,0,0.001,0,0.1,6.2,12,0,21,0.232114419223291,-0.0882072126368341,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12272",2000,544,0,10,0,0.01,0,0.1,66.585,88,38,95,0.0810275076634835,-0.0308882265697658,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12273",2000,544,0,10,0,0.1,0,0.1,85.375,94,77,100,0.0103212325514027,-0.00363784740985585,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12274",2000,544,1,3,0,0.001,0,0.1,1.355,6,0,20,0.0236744753403433,-0.00375535040563859,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12275",2000,544,1,3,0,0.01,0,0.1,16.34,66,3,93,0.00293067809068579,0.00302208280658476,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12276",2000,544,1,3,0,0.1,0,0.1,16.005,92,0,97,0.0234220843017066,-0.00627203887157721,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12277",2000,545,0,3,0,0.001,0,0.1,1.875,7,0,17,0.26422543564343,-0.105753145642776,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12278",2000,545,0,3,0,0.01,0,0.1,48.795,76,2,97,0.103591768030602,-0.0395514015417669,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12279",2000,545,0,3,0,0.1,0,0.1,69.355,86,43,100,0.0301808461120404,-0.0108440950178267,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12280",2000,545,0,5,0,0.001,0,0.1,1.715,5,0,14,0.302247902312453,-0.11994034767528,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12281",2000,545,0,5,0,0.01,0,0.1,58.775,77,14,96,0.0809245254328611,-0.0299651482061874,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12282",2000,545,0,5,0,0.1,0,0.1,72.64,88,56,100,0.0126348748465384,-0.00356968220795461,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12283",2000,545,0,10,0,0.001,0,0.1,3.595,12,0,18,0.227816326607486,-0.0871821805866055,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12284",2000,545,0,10,0,0.01,0,0.1,78.79,90,53,98,0.0705727180066741,-0.0252271981775366,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12285",2000,545,0,10,0,0.1,0,0.1,82.565,92,64,100,0.0176309308523177,-0.00606225505843153,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12286",2000,545,1,3,0,0.001,0,0.1,0.46,4,0,9,0.0238692604761488,-0.00381517840826867,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12287",2000,545,1,3,0,0.01,0,0.1,24.095,77,3,99,0.0232832962225606,-0.00383084352473071,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12288",2000,545,1,3,0,0.1,0,0.1,78.17,85,67,100,0.00546047986535926,-0.000807067227400975,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12289",2000,546,0,3,0,0.001,0,0.1,0.97,5,0,14,0.34163164298817,-0.137453448275856,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12290",2000,546,0,3,0,0.01,0,0.1,42.085,75,0,99,0.100412609924975,-0.0371106743841689,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12291",2000,546,0,3,0,0.1,0,0.1,76.65,89,60,100,0.0103688076673265,-0.00376338114999053,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12292",2000,546,0,5,0,0.001,0,0.1,2.15,7,0,17,0.323040673913493,-0.127217886467502,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12293",2000,546,0,5,0,0.01,0,0.1,63.37,81,9,97,0.0997636033351263,-0.0372818237973887,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12294",2000,546,0,5,0,0.1,0,0.1,81.265,88,71,100,0.0107943594864212,-0.00381864589630432,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12295",2000,546,0,10,0,0.001,0,0.1,4.235,11,0,20,0.291213001148189,-0.112206896911662,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12296",2000,546,0,10,0,0.01,0,0.1,60.18,83,21,94,0.117662109924977,-0.0417263384365224,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12297",2000,546,0,10,0,0.1,0,0.1,82.48,90,71,100,0.00277084693167347,-0.000248224051877187,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12298",2000,546,1,3,0,0.001,0,0.1,0.695,6,0,13,0.0238791660694129,-0.00382208555690549,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12299",2000,546,1,3,0,0.01,0,0.1,16.92,73,4,95,0.0234045460381238,-0.00383462425410441,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12300",2000,546,1,3,0,0.1,0,0.1,12.42,90,2,78,0.0338928998459473,-0.00968324676685953,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12301",2000,547,0,3,0,0.001,0,0.1,2.495,10,0,21,0.304729618972966,-0.120445018808713,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12302",2000,547,0,3,0,0.01,0,0.1,50.165,80,0,97,0.143152765854002,-0.0543666804142472,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12303",2000,547,0,3,0,0.1,0,0.1,69.205,86,45,100,-0.00517383197780723,0.000686463916201181,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12304",2000,547,0,5,0,0.001,0,0.1,2.305,7,0,17,0.295256735218615,-0.114826009807654,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12305",2000,547,0,5,0,0.01,0,0.1,58.84,84,17,97,0.116613694307087,-0.0438216629647905,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12306",2000,547,0,5,0,0.1,0,0.1,80.6,90,66,100,0.0199237064678007,-0.00695937442763037,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12307",2000,547,0,10,0,0.001,0,0.1,9.56,80,0,24,0.251441774409159,-0.0934689505501066,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12308",2000,547,0,10,0,0.01,0,0.1,66.825,85,34,96,0.111905585279706,-0.0401978918651514,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12309",2000,547,0,10,0,0.1,0,0.1,31.485,89,6,88,0.0958799363423816,-0.0351077806851582,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12310",2000,547,1,3,0,0.001,0,0.1,0.91,8,0,15,0.0238794753767814,-0.00382245740988313,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12311",2000,547,1,3,0,0.01,0,0.1,19.795,75,0,91,0.0237497559864798,-0.00395692230549576,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12312",2000,547,1,3,0,0.1,0,0.1,18.585,60,0,99,0.0264591578507332,-0.00721317133332273,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12313",2000,548,0,3,0,0.001,0,0.1,2.345,10,0,23,0.289354579312154,-0.113149304425515,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12314",2000,548,0,3,0,0.01,0,0.1,55.635,80,11,95,0.067818167002844,-0.0267645051287578,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12315",2000,548,0,3,0,0.1,0,0.1,75.635,86,58,100,0.0128684321600859,-0.00456267566407732,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12316",2000,548,0,5,0,0.001,0,0.1,2.805,8,0,19,0.322688113118245,-0.125558375961293,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12317",2000,548,0,5,0,0.01,0,0.1,59.335,81,8,96,0.0942544703012776,-0.0362802056816103,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12318",2000,548,0,5,0,0.1,0,0.1,76.36,92,57,100,0.0336208807664009,-0.0139503028672497,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12319",2000,548,0,10,0,0.001,0,0.1,4.755,13,0,20,0.238577410345135,-0.0905284530449451,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12320",2000,548,0,10,0,0.01,0,0.1,69.59,88,28,97,0.100975405570935,-0.0364584072309221,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12321",2000,548,0,10,0,0.1,0,0.1,85.125,92,78,100,0.0095482191979009,-0.0039280743314105,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12322",2000,548,1,3,0,0.001,0,0.1,1.11,6,0,18,0.0236774467364709,-0.00375723979585274,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12323",2000,548,1,3,0,0.01,0,0.1,20.57,73,6,97,0.0239708964328696,-0.00404963140296867,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12324",2000,548,1,3,0,0.1,0,0.1,15.365,76,0,98,0.0266763510194745,-0.00735748488975688,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12325",2000,549,0,3,0,0.001,0,0.1,1.28,6,0,17,0.334873179932277,-0.13348303481067,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12326",2000,549,0,3,0,0.01,0,0.1,48.005,86,4,100,0.139409845523882,-0.0544630982986022,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12327",2000,549,0,3,0,0.1,0,0.1,49.435,76,14,100,0.0805787913333714,-0.0309800689894595,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12328",2000,549,0,5,0,0.001,0,0.1,3.515,9,0,15,0.326186706317231,-0.127748000367253,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12329",2000,549,0,5,0,0.01,0,0.1,59.025,81,17,97,0.0873443135298429,-0.0336326438183758,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12330",2000,549,0,5,0,0.1,0,0.1,80.085,92,67,100,0.0291864332664445,-0.0106782585201488,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12331",2000,549,0,10,0,0.001,0,0.1,5.09,13,0,21,0.294928309721524,-0.112391205514983,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12332",2000,549,0,10,0,0.01,0,0.1,58.27,80,26,93,0.0975224478956662,-0.0363692632181704,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12333",2000,549,0,10,0,0.1,0,0.1,79.83,93,65,100,0.0348747791566403,-0.0137824178323188,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12334",2000,549,1,3,0,0.001,0,0.1,1.36,8,0,19,0.0238885314691152,-0.00382853677590038,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12335",2000,549,1,3,0,0.01,0,0.1,23.505,72,4,98,0.0238326661417339,-0.00404150221375433,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12336",2000,549,1,3,0,0.1,0,0.1,8.045,96,0,69,0.030882296260864,-0.0086996027027438,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12337",2000,550,0,3,0,0.001,0,0.1,1.975,9,0,19,0.28153744284983,-0.11056218743555,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12338",2000,550,0,3,0,0.01,0,0.1,50.47,79,4,97,0.0615186087695942,-0.0237115036784796,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12339",2000,550,0,3,0,0.1,0,0.1,66.49,92,40,100,0.0305550366704678,-0.0114528250665467,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12340",2000,550,0,5,0,0.001,0,0.1,2.43,8,0,16,0.33246743906608,-0.130631896544505,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12341",2000,550,0,5,0,0.01,0,0.1,35.445,67,2,90,0.147915957689126,-0.0552910631060392,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12342",2000,550,0,5,0,0.1,0,0.1,43.33,90,17,100,0.0546916913135761,-0.0201753469060148,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12343",2000,550,0,10,0,0.001,0,0.1,3.59,10,0,17,0.26606198506497,-0.10312680917465,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12344",2000,550,0,10,0,0.01,0,0.1,70.56,87,38,98,0.074450969482871,-0.0267340419154424,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12345",2000,550,0,10,0,0.1,0,0.1,83.58,90,73,100,0.0300369680373055,-0.0112263679968691,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12346",2000,550,1,3,0,0.001,0,0.1,0.895,6,0,15,0.0238798980612609,-0.0038228800943626,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12347",2000,550,1,3,0,0.01,0,0.1,18.63,69,2,94,0.0239600191551152,-0.00400876936985567,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12348",2000,550,1,3,0,0.1,0,0.1,21.385,74,0,100,0.025706261110034,-0.0070681186281382,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"12349",2100,502,0,3,0,0.001,0,0.1,1.98,6,0,17,0.291864395961516,-0.11749888573888,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"12350",2100,502,0,3,0,0.01,0,0.1,51.21,85,10,97,0.109167863763669,-0.0419222642348452,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"12351",2100,502,0,3,0,0.1,0,0.1,75.34,86,57,100,0.0129110316833792,-0.00481675386396735,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
